District,Taluka,UC,Deh,Settlement,Latitude,Longitude,Sensitive Receptor (within 200m),SMP,
Shaheed Benazir Abad,Kazi Ahmed,Pat peeral,Pat peeral,Muhammad Ramzan Khoso,26.3660989,68.0737088,,SAFCO,
Shaheed Benazir Abad,Kazi Ahmed,Pat peeral,Pat peeral,Muhammad Essa Rahu,26.3683054,68.0741154,,SAFCO,
Shaheed Benazir Abad,Kazi Ahmed,Pat peeral,Pat peeral,Bachal Shah,26.3683239,68.0760086,,SAFCO,
Shaheed Benazir Abad,Kazi Ahmed,Ahmed Bughio,Bogri,Rasool Bux Khoso,26.4469105,68.0278786,,SAFCO,
Shaheed Benazir Abad,Kazi Ahmed ,Pat peeral ,Pat peeral ,Samano kaloi ,26.3529706,68.0828087,,SAFCO,
Shaheed Benazir Abad,Kazi Ahmed,Pat peeral,Pat peeral,Qadir bux Chandio,26.3779712,68.030083,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed ,Haberi ,Dim ,Changal dahri ,26.4108261,68.1440519,,SAFCO,
Shaheed Benazir Abad,Nawabshah,Ghandtar,87 Nusrat,Sher Khan Jamali,26.2434397,68.3955981,,SAFCO,
Shaheed Benazir Abad,Sakrand,Sakrand city,Sakrand city,Asghar colony,26.1457751,68.2723851,,SAFCO,
Shaheed Benazir Abad,Sakrand,Sakrand city,Sakrand city,Bukhari Muhallah,26.1396329,68.2687101,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed,Habberi,Dim,Sadique jokhyo,26.40569,68.1378033,,SAFCO,
Shaheed Benazir Abad,Daur,Sher Ali shah,09 Dad,Mian Khan Rind,26.3763355,68.2516703,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed ,Haberi ,Dim ,Waryam jokhyo ,26.4074156,68.1395481,,SAFCO,
Shaheed Benazir Abad,Daur,Sher Ali shah,Liyari 72,liyari,26.4594328,68.2472907,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed ,Haberi ,Dim ,"Nabi bux dahri,Gangai,",26.4239192,68.1274922,,SAFCO,
Shaheed Benazir Abad,Nawabshah,UC 01,26 Dad,kajiri 21 Dad,26.3016678,68.3490957,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed ,Haberi ,Dim,Chibhar dahri ,26.4376815,68.1392587,,SAFCO,
Shaheed Benazir Abad,Sakrand city,Sakrand city,Sakrand,Azeem city,26.1264204,68.2750136,,SAFCO,
Shaheed Benazir Abad,Nawabshah,Wali Mohammad rind,13 dad,Noor Muhammad kaheri,26.3041661,68.173595,,SAFCO,
Shaheed Benazir Abad,Nawabshah,Wali Mohammad rind,14 dad,PIR bux jajuho,26.3216987,68.2189262,,SAFCO,
Shaheed Benazir Abad,Daur,Jamal shah,02 Dad,Jam khan zardari ,26.4075732,68.2185982,,SAFCO,
Shaheed Benazir Abad,Kazi Ahmed ,Pat peeral ,Pat peeral ,Khan Muhammad Chandio ,26.3773837,68.0316376,,SAFCO,
Shaheed Benazir Abad,Kazi Ahmed ,Pat peeral ,Pat peeral ,Dhani Bux Chandio ,26.3751304,68.0364034,,SAFCO,
Shaheed Benazir Abad,Kazi Ahmed ,Pat peeral ,Pat peeral ,Haji Baqar Bozdar ,26.3747527,68.0432688,,SAFCO,
Shaheed Benazir Abad,Kazi Ahmed ,Pat peeral ,Pat peeral ,Habibullah kaloi,26.3732134,68.0484634,,SAFCO,
Shaheed Benazir Abad,Kazi Ahmed ,Pat peeral ,Pat peeral ,Sahib khan khorkhani ,26.3818335,68.0424504,,SAFCO,
Shaheed Benazir Abad,Daur,Jamal shah ,10 dad,Muhammad Alam zardari ,26.3670219,68.1619589,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed,Mir Muhammad juno,Mir Muhammad juno,Muhib khaskheli,26.2986726,68.126218,,SAFCO,
Shaheed Benazir Abad,Daur,Jamal shah,03 dad,asgher abad ,26.447069,68.1872975,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed ,Haberi ,Dim ,Sadoro jiskani ,26.4434683,68.1475333,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed ,Haberi ,Dim ,Mai kalar,26.4415267,68.1532717,,SAFCO,
Shaheed Benazir Abad,Nawabshah,Chanisar 01,34,Zainilabideen Shah,26.23525,68.2027691,,SAFCO,
Shaheed Benazir Abad,Sakrand,Marvi,Deh 14 Ladho Chandio ,Bajhi Chandio,26.1016589,68.1639747,,SAFCO,
Shaheed Benazir Abad,Sakrand,Mehrabpur,12 Mehrabpur,Wali Mohammad Chandio,26.1348624,68.1392346,,SAFCO,
Shaheed Benazir Abad,Sakrand,Sakrand city,Sakrand city,Hussain abad colony,26.1437542,68.2668613,,SAFCO,
Shaheed Benazir Abad,Daur,Sher Ali Shah,77 Deh,gelo khan khoso,26.4206593,68.2546659,,SAFCO,
Shaheed Benazir Abad,Daur,Nathiyani,79 nusrat,khamiso Khan Brohi,26.4002026,68.3311327,,SAFCO,
Shaheed Benazir Abad,Daur,Nathiyani,80 Nusrat,ghulam hyder shahi ,26.4205583,68.3113832,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed ,Haberi ,Meer rukan ,Ramzan kalyar ,26.4220467,68.114075,,SAFCO,
Shaheed Benazir Abad,Nawabshah,KHAIR Shah,28,Peer Bux Hoot,26.2479819,68.2881621,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed ,Haberi ,Meer rukan ,Sideeque rahu ,26.4230483,68.1138333,,SAFCO,
Shaheed Benazir Abad,Sakrand,Mehrabpur,Deh 11 Rahib Shah,Dang,26.1555949,68.1264795,,SAFCO,
Shaheed Benazir Abad,Daur,Jamal shah,01 dad,Mir hassan zardari,26.4067392,68.2196661,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed ,Haberi ,Meer rukan ,Acher khoso ,26.4183883,68.1021017,,SAFCO,
Shaheed Benazir Abad,Daur,Nathiyani,79 Nusrat,guhram Khan Brohi ,26.442928,68.3110106,,SAFCO,
Shaheed Benazir Abad,Nawabshah ,Chanisar ,37,DHANI BUX talpur ,26.2380629,68.2220065,,SAFCO,
Shaheed Benazir Abad,Nawabshah ,Chanisar 01,34,Misri Khan Chandio ,26.2318156,68.1997267,,SAFCO,
Shaheed Benazir Abad,Sakrand,Mari sabki,13 mari,Mari sabki,26.0820282,68.1858423,,SAFCO,
Shaheed Benazir Abad,Sakrand,Marvi,14 ladho chandio,Ladho chandio,26.097109,68.1722814,,SAFCO,
Shaheed Benazir Abad,Sakrand,Mehrabpur,Rahib shah,Rahib shah,26.1841879,68.1581294,,SAFCO,
Shaheed Benazir Abad,Daur,T.C bandhi,60 nasrat,Mir abdul aziz talpur,26.5797996,68.3257711,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed,Haberi,Deh Dim,Allah dito kalyar,26.4371233,68.1004285,,SAFCO,
Shaheed Benazir Abad,Nawabshah ,Mureed Hussain Zardari ,18 Dad,Jumo Khan khoso ,26.3050765,68.279448,,SAFCO,
Shaheed Benazir Abad,Sakrand,Mehrabpur,12 fateh pur,Hasoo Chandio,26.141326,68.150778,,SAFCO,
Shaheed Benazir Abad,Sakrand,Ghouram Mari,Lakhat no 1&2,Allah Warayo Lakho,26.2376474,68.0672954,,SAFCO,
Shaheed Benazir Abad,Daur,Mirza furkh bage,Jheemal,Peer bux jamali,26.2033372,68.5204582,,SAFCO,
Shaheed Benazir Abad,Daur,Mirza furkh bage,Jheemal,Muhammad Soomar khaskheli ,26.2099128,68.5134998,,SAFCO,
Shaheed Benazir Abad,Sakrand,Ghuram mari,Lakhat 1,Mir Muhammed lakho ,26.2365898,68.0725892,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed,Haberi,Meer rukan,Chutto kalyar,26.4184118,68.1129268,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed,Haberi,Meer rukan,Yaqoob khoso,26.4297967,68.099935,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed ,Sawri,Pabjo,Abdul Rahman rind ,26.4932597,68.1311993,,SAFCO,
Shaheed Benazir Abad,Daur,Mirza furkh bage,Jheemal,Dhani parto khaskheli ,26.2054257,68.5184528,,SAFCO,
Shaheed Benazir Abad,Daur,Mirza furkh baige,Jheemal,Meer brohi,26.2111641,68.5157729,,SAFCO,
Shaheed Benazir Abad,Nawabshah,Wali Mohammad rind,31 dad,Rahab khan zardari,26.2927771,68.2274472,,SAFCO,
Shaheed Benazir Abad,Nawabshah,Wali Mohammad rind,32dad,Zangi khan marri,26.276963,68.2187047,,SAFCO,
Shaheed Benazir Abad,Nawabshah ,Wali Mohammad rind ,14 dad,Doongar khan zardari ,26.3290353,68.1993745,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed,Mir Muhammad juno,Mir Muhammad juno,Ramzan Kaloni,26.2970937,68.1160878,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed ,Sawri ,Chariro,Wali Muhammad rind ,26.4877936,68.1302471,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed,Sawri,Pabjo,Mohammad Khan rind,26.5009247,68.141777,,SAFCO,
Shaheed Benazir Abad,Nawabshah,Chanisar,37,Muhbat khaskhli,26.2233629,68.2372411,,SAFCO,
Shaheed Benazir Abad,Nawabshah ,UC 08,25Dad,Green CITY ,26.2712547,68.3840466,,SAFCO,
Shaheed Benazir Abad,Sakrand,Fateh pur,Fateh pur,Pathasho khaskheli,26.1605519,68.1381294,,SAFCO,
Shaheed Benazir Abad,Sakrand,Mehrabpur,11 Rahib shah,Hafeez unar,26.1717457,68.1342092,,SAFCO,
Shaheed Benazir Abad,Daur,Mirza furkh bage,Marhi sabar,Haji Abdul nabi brohi ,26.1771091,68.4319285,,SAFCO,
Shaheed Benazir Abad,Nawabshah,Wali Mohammad rind,32dad,Zangi khan marri,26.2757723,68.2194763,,SAFCO,
Shaheed Benazir Abad,Nawabshah,Wali Mohammad rind,32dad,Bhogri marri,26.2811229,68.2384953,,SAFCO,
Shaheed Benazir Abad,Kazi Ahmed,Ahmed bughio,Ahmed bughio,Muhammad Bhanmbro,26.4062822,68.0111881,,SAFCO,
Shaheed Benazir Abad,Kazi Ahmed,Mirza baag,Mirza baag,Bado mahar,26.3330309,68.1497456,,SAFCO,
Shaheed Benazir Abad,Kazi Ahmed,Haberi,Jagpal,Aqil Rahu,26.4633583,68.1256599,,SAFCO,
Shaheed Benazir Abad,Kazi Ahmed,Haberi,Jagpal,Mitho kalyar,26.4624129,68.1394038,,SAFCO,
Shaheed Benazir Abad,Daur,Mirza furkh bage,Jheemal ,Sijawal Khan bhagwar ,26.1808309,68.5181237,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed,Mihraro,Kungo,Bahadur Khan chandio,26.3914218,68.0916292,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed,Haberi,Kandhari,Gahnwer prhyar,26.4590033,68.147425,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed ,Habberi ,Kandhari,Moso lohach,26.4601083,68.14738,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed ,Pat peeral ,Pat peeral ,Panjo solangi,26.3894009,68.0664296,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed ,Pat peeral,Pat peeral,Shuja abad,26.3894123,68.0694804,,SAFCO,
Shaheed Benazir Abad,Sakrand,Sukhio Manahijo,Deh Tharo Unar,Mashaikh,26.2558776,68.1433565,,SAFCO,
Shaheed Benazir Abad,Daur,Mirza furkh bage ,Jheemal,Ali Jan brohi,26.1953273,68.4797488,,SAFCO,
Shaheed Benazir Abad,Daur,Mirza furkh bage,Jheemal,Allahdino depar ,26.1926156,68.5178292,,SAFCO,
Shaheed Benazir Abad,Sakrand,Bhoora,Ran Bobak,Qasim mahar,26.2775639,68.1870378,,SAFCO,
Shaheed Benazir Abad,Kazi Ahmed,Haberi,Jagpal,azizullah chandio,26.4303495,68.1302759,,SAFCO,
Shaheed Benazir Abad,Daur,Jamal Shah,Deh 11 dad,Durai mahar,26.3481759,68.2055552,,SAFCO,
Shaheed Benazir Abad,Daur,Jamal Shah ,11 dad,Karam shah,26.3382083,68.1966132,,SAFCO,
Shaheed Benazir Abad,Kazi Ahmed,Meer Mohammed Juno,Meer Mohammed Juno,Bakhar jam rahu,26.2951252,68.1431434,,SAFCO,
Shaheed Benazir Abad,Kazii Ahmed,Mehraro,Mehrab wai,- Mulo Mohammed KhaskheLi,26.3696943,68.1375211,,SAFCO,
Shaheed Benazir Abad,Daur,Jamal Shah,12 dad,Muhammad ayoub otho,26.3192665,68.1876701,,SAFCO,
Shaheed Benazir Abad,Daur,Jamal Shah,11 dad,darga Jamal shah,26.3704184,68.1656852,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed ,Haberi,Kandhari,Ameer bux chandio ,26.4301175,68.1659483,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed,Haberi,Kandhari,Ghulam Ali mashori,26.4237954,68.1754997,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed ,Haberi ,Kandhari,Khahiro,26.4288584,68.1734583,,SAFCO,
Shaheed Benazir Abad,Daur,Daur,75 Nusrat,Tharo mahal,26.448378,68.3210716,,SAFCO,
Shaheed Benazir Abad,Daur,Mirza furkh bage,Jheemal ,Ghulam Hyder rind,26.2032691,68.5009288,,SAFCO,
Shaheed Benazir Abad,Nawabshah,Mureed khan zardari,20dad,Ali murad zardari,26.2851968,68.3208065,,SAFCO,
Shaheed Benazir Abad,Nawabshah,Mureed khan zardari,18dad,Muhammad Saleh malookani,26.3066635,68.2832103,,SAFCO,
Shaheed Benazir Abad,Nawabshah,Mureed khan zardari,19dad,Mevo khan rind,26.3112151,68.3027575,,SAFCO,
Shaheed Benazir Abad,Daur,Jamal Shah,10 dad,Muhammad Siddique dahri,26.3762417,68.1604684,,SAFCO,
Shaheed Benazir Abad,Daur,Gupchani,Jheemal,Lashkri Khan mangsi,26.1909615,68.572516,,SAFCO,
Shaheed Benazir Abad,Daur,Jamal Shah ,1 dad,datar dino,26.3762417,68.1604684,,SAFCO,
Shaheed Benazir Abad,Daur,Sher Ali shah,76 Nusrat,haji. Bahr Khan mari,26.4584467,68.2498991,,SAFCO,
Shaheed Benazir Abad,Daur,Gupchani,Gojro ,Muhbat khaskheli ,26.2227352,68.535469,,SAFCO,
Shaheed Benazir Abad,Daur,Gupchani,Gojro,Suleman khaskheli,26.2157079,68.5251895,,SAFCO,
Shaheed Benazir Abad,Sakrand,Sukhio Manahijo ,Tharo Unar ,Choudari Khalid,26.2690586,68.1327289,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed ,Haberi ,Kandhari,Khahro,26.4285667,68.1721717,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed,Haberi,Kandhri,Waryam raw,26.4584161,68.1514657,,SAFCO,
Shaheed Benazir Abad,Kazi Ahmed,Chariro,Sarmankandi,Hafiz Muhammad suleeman Rahu,26.4566409,68.0896538,,SAFCO,
Shaheed Benazir Abad,Kazi Ahmed,Chariro,Sarmankandi,mureed Khan rind,26.453284,68.0964132,,SAFCO,
Shaheed Benazir Abad,Daur,Mirza farugh beg,Jhemal,mola bux bhangwar ,26.1747628,68.4455309,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed ,Haberi ,Meer rukan ,Jan Mohammad khero ,26.442685,68.1157117,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed ,Habberi ,Meer rukan ,Nally Mitho ,26.4432042,68.0967032,,SAFCO,
Shaheed Benazir Abad,Daur,Mirza farugh beg,Chhan babo,haji Muhammad Sallah bhangwar ,26.1731886,68.4680482,,SAFCO,
Shaheed Benazir Abad,Daur,Mirza farugh beg ,Chhan babo,haji Khan bhangwar ,26.1495599,68.4782477,,SAFCO,
Shaheed Benazir Abad,Nawabshah,Mureed khan zardari,18dad,Jummo khan khoso,26.3049246,68.2799091,,SAFCO,
Shaheed Benazir Abad,Nawabshah,Khair Shah,41dad,Wali Mohammad zardari,26.2289407,68.3132965,,SAFCO,
Shaheed Benazir Abad,Nawabshah,Hm,Hm,Chandia colony,26.2454972,68.3966915,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed ,Haberi,Meer rukan ,Nizam u Deen chandio,26.4140283,68.1142583,,SAFCO,
Shaheed Benazir Abad,Daur,Farugh bag,Kalri,ibrahem Mari,26.2171765,68.4384509,,SAFCO,
Shaheed Benazir Abad,Daur,Mirza furkh bage ,Jheemal ,Shahnwaz brohi ,26.1924,68.4881617,,SAFCO,
Shaheed Benazir Abad,Daur,Mirza farugh beg,Kalri,shaikhan pur,26.1963281,68.4272279,,SAFCO,
Shaheed Benazir Abad,Daur,Mirza furkh bage ,Jheemal,Fojo gudaro ,26.1951931,68.5215194,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed,Mir Muhammad junjo,Drigh,haji khan khaskhali,26.2844706,68.1894015,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed,Haberi,Dim,Nabi bux dahri,26.427455,68.1446433,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed,Haberi,Kandhari,Haji Ismail dahri,26.433755,68.1608567,,SAFCO,
Shaheed Benazir Abad,Daur,Gupchani,Gojro,haji pir bux brohi,26.2184132,68.511807,,SAFCO,
Shaheed Benazir Abad,Sakrand,Bhora,Ren bobak,Shahmir chandio,26.2698264,68.173656,,SAFCO,
Shaheed Benazir Abad,Sakrand,25 bhora,Reen bobak,Ali murad mari,26.2756067,68.2045533,,SAFCO,
Shaheed Benazir Abad,Sakrand,Sukhyo manhijo,Tharo unar,Dost ali lashari,26.2670767,68.1434918,,SAFCO,
Shaheed Benazir Abad,Daur,Gupchani ,Gupchani ,Muhammad Khan mughere ,26.1714842,68.5171608,,SAFCO,
Shaheed Benazir Abad,Daur,Mirza farugh beg,Mari sabar,izzat Khan jamali,26.1218434,68.4011876,,SAFCO,
Shaheed Benazir Abad,Sakrand,Sakrand city,Sakrand  city,Latif colony,26.1446839,68.2743795,,SAFCO,
Shaheed Benazir Abad,Sakrand,Sakrand city,Sakrand city,Shaheed colony,26.1349766,68.2786962,,SAFCO,
Shaheed Benazir Abad,Sakrand,Sakrand city,Sakrand city,Peer zakri 2,26.137446,68.2844465,,SAFCO,
Shaheed Benazir Abad,Daur,Gupchani,Gupchani,Jan Muhammad Brohi,26.2066951,68.5263917,,SAFCO,
Shaheed Benazir Abad,Daur,Gupchani,Gupchani,illahi bux khoso,26.1680123,68.5643997,,SAFCO,
Shaheed Benazir Abad,Nawabshah,Wali Mohammad rind,16 dad,Bajhi khan rind,26.3402334,68.25622,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed,Deran,Deran,Shakal chandio,26.3084724,68.0724933,,SAFCO,
Shaheed Benazir Abad,Sakrand,Bhoora,Deh Ran Bobak,Shah Muhammad Kaheri,26.276085,68.1949027,,SAFCO,
Shaheed Benazir Abad,Sakrand,Bhoora,Deh Ran Bobak,Bahadur Chandio,26.1951206,68.2184361,,SAFCO,
Shaheed Benazir Abad,Daur,Gupchani,Panjon chhan,mevo Khan gupchani,26.2204729,68.499935,,SAFCO,
Shaheed Benazir Abad,Nawabshah,Chanesar,32dad,Murad brohi,26.2892979,68.2192629,,SAFCO,
Shaheed Benazir Abad,Sakrand,Ghuram Mari,Ghuram Mari,Fathol zardari,26.2471808,68.1172591,,SAFCO,
Shaheed Benazir Abad,Sakrand,Guhram mari,Jado juno,Chatto Khoso,26.2417296,68.0939395,,SAFCO,
Shaheed Benazir Abad,Nawabshah,Mureed khan zardari,22dad,Muhammad acher khan zardari,26.3329925,68.3055608,,SAFCO,
Shaheed Benazir Abad,Daur,Gupchani,Gupchani,Ilahi bux khoso ,26.1823523,68.5312477,,SAFCO,
Shaheed Benazir Abad,Kazi Ahmed,Chariro,Chariro,Haji Ahmed Hothepoto,26.4706475,68.0849987,,SAFCO,
Shaheed Benazir Abad,Kazi Ahmed,Chariro,Chariro,Mitha Khan Jokhio,26.4670652,68.0644931,,SAFCO,
Shaheed Benazir Abad,Kazi Ahmed,Chariro,Chariro,Sattar dino Dahri,26.4738668,68.1151632,,SAFCO,
Shaheed Benazir Abad,Kazi Ahmed,Chariro,Chariro,Hot Jo Wahan (Gaffari),26.4718092,68.094429,,SAFCO,
Shaheed Benazir Abad,Nawabshah,Ghandtar,87 nusrat,Muhammad Ali shah,26.2581212,68.4351472,,SAFCO,
Shaheed Benazir Abad,Daur,Gupchani ,Panjo chhan,Ali Jan brohi ,26.2204729,68.499935,,SAFCO,
Shaheed Benazir Abad,Nawabshah,Mureed khan zardari,22dad,Haji full zardari,26.3325309,68.3400083,,SAFCO,
Shaheed Benazir Abad,Daur,Gupchani ,Gupchani,Seyed Muhammad shah ,26.1899095,68.5180903,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed,Deran,Deran,Nanger chandio,26.339438,68.0535102,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed,Deran,Deran,Nwab chandio,26.33157,68.0549233,,SAFCO,
Shaheed Benazir Abad,Kazi Ahmed,Chariro,Sarmankandi,Suleman khero,26.4431179,68.0810791,,SAFCO,
Shaheed Benazir Abad,Daur ,Gupchani ,Gupchani ,Haji Mir Khan kalroo,26.1884599,68.5662324,,SAFCO,
Shaheed Benazir Abad,Daur,Gupchani ,Deh gupchani,Ghul Muhammad khatyan ,26.1775359,68.5671884,,SAFCO,
Shaheed Benazir Abad,Sakrand,Sokhio Manahijo,Sokhio Manahijo,Taj Muhammad Unar,26.2420793,68.1699663,,SAFCO,
Shaheed Benazir Abad,Kazi Ahmed,Sawari,Sawari,Bhai khan jamali,26.5318724,68.1479456,,SAFCO,
Shaheed Benazir Abad,Kazi Ahmed,Mirza bagh,Mirza bagh,Faqeer Muhammad zardari,26.3474302,68.1327042,,SAFCO,
Shaheed Benazir Abad,Kazi Ahmed,Mirza bagh,Mira bagh,Ali Gohar zardari,26.3313425,68.1683136,,SAFCO,
Shaheed Benazir Abad,Nawabshah,Sakhi umed ali,Khiyaroon,Sher Mohammad jamali,26.2427867,68.4501824,,SAFCO,
Shaheed Benazir Abad,Daur ,Gupchani ,Deh gupchani ,Hajan Khan mughere ,26.1776655,68.5186617,,SAFCO,
Shaheed Benazir Abad,Kazi Ahmed,Mirza bagh,Mirza bagh,Habibullah lakho,26.3386941,68.1296204,,SAFCO,
Shaheed Benazir Abad,Kazi Ahmed ,Sawari ,Sawari ,Chanda singh,26.5139209,68.1152254,,SAFCO,
Shaheed Benazir Abad,Kazi Ahmed,Mirza bagh,Padd,Rajo khan mari,26.3229512,68.1541527,,SAFCO,
Shaheed Benazir Abad,Kazi Ahmed,Khar,Khar,Bado dahri,26.5151779,68.0486628,,SAFCO,
Shaheed Benazir Abad,Kazi Ahmed ,Sawari ,Sawari ,Sawari,26.5272831,68.1561409,,SAFCO,
Shaheed Benazir Abad,Kazi Ahmed ,Sawari ,Sawari ,Douro dahri,26.5150602,68.1468754,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed,Deran,Sendhal kamal,Mohro,26.2799988,68.0715512,,SAFCO,
Shaheed Benazir Abad,Daur,Mirza farugh beg ,Kalri,Muhammad Yousuf brohi,26.2204729,68.499935,,SAFCO,
Shaheed Benazir Abad,Kazi AHMED,Kharr,Jarkohyaro ryati,Nago Shah,26.4775571,68.014371,,SAFCO,
Shaheed Benazir Abad,Kazi Ahmed,Kharr,Jarkhyoyar ryeti,Deno Machine,26.4724795,67.9907642,,SAFCO,
Shaheed Benazir Abad,Kazi Ahmed,Deran,Deran,Kot Maqbool Shah,26.3343001,68.0482228,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed,Haberi,Kandhari,Wahid rakhio dahri,26.4318102,68.1843291,,SAFCO,
Shaheed Benazir Abad,Kazi Ahmed,Deran,Deran,Sono Khan zardari,26.3194312,68.0200976,,SAFCO,
Shaheed Benazir Abad,Kazi Ahmed Solangi,Kharr,Jarkhyoyaro ryti,Mir Muhammad,26.4842897,67.9992766,,SAFCO,
Shaheed Benazir Abad,Sakrand,Gohram Mari,Jado Jono,Sanjar Khan Mari,26.2572084,68.0954855,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed ,Deran ,Sendhal Kamal ,Ronak Ali,26.2870725,68.0769457,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed,Deran,Seendhal Kamal,Haji Aacher chandio,26.2783857,68.0867087,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed ,Deran,Sendhal Kamal ,Aalan Chandio ,26.275724,68.0865302,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed,Deran,Seendhal Kamal,Misri Khan chandio,26.2828183,68.1015717,,SAFCO,
Shaheed Benazir Abad,Daur,Gupchani,Shah husain,Faqir Ali bux pijaro shah husain,26.2154885,68.5564403,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed ,Deran ,Sendhal Kamal ,Shah Mohammad shah landhi,26.2774366,68.0574043,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed,Deran,Sendhal Kamal,Ghulam Mohammad aarain,26.2791215,68.0979212,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed,Deran,Seendhal Kamal,Aacher Chandio,26.2872233,68.0827767,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed ,Deran ,Deran ,Chibhar Maher ,26.3379049,68.0621848,,SAFCO,
Shaheed Benazir Abad,Nawabshah,Sakhi umed ali,Khiyaroon,Kandi goth,26.2391387,68.4715331,,SAFCO,
Shaheed Benazir Abad,Kazi Ahmed ,Saeed kando ,Kaka,Ghulam Hussain zardari ,26.4400949,68.006113,,SAFCO,
Shaheed Benazir Abad,Sakrand,Ward No 5,25 Batho,Hayat keerio,26.1359067,68.3077728,,SAFCO,
Shaheed Benazir Abad,Kazi Ahmed,Chariro,Sarman kandi,Usman Rahu,26.4462513,68.0738854,,SAFCO,
Shaheed Benazir Abad,Kazi Ahmed,Chariro,Hothepoto,Allah Warayo Dahri,26.4996119,68.0610127,,SAFCO,
Shaheed Benazir Abad,Daur,Mirza furkh baige ,Marhi sabar,Gaus bux brohi,26.1694278,68.414071,,SAFCO,
Shaheed Benazir Abad,Daur,Gupchani,Gupchani ,Ali bux khokhar,26.1940131,68.563087,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed,Deran,Sendhal kamal,Qurban shah landhi,26.2810272,68.0984562,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed,Deran,Deran,Wali dino mahar,26.3341183,68.0647064,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed,Deran,Sendhal kamal,Mir Muhammed khoso,26.3004702,68.062262,,SAFCO,
Shaheed Benazir Abad,Sakrand,Fateh pur,16 Jam Jodho,Punhu Brohi,26.1660813,68.1680732,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed,Deran,Deran,Yar Mohammad khoso,26.3320477,68.0239266,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed ,Haberi ,Kandhari ,Wada machi ,26.4528195,68.1711895,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed,Habberi,Haberi,Haberi,26.4669668,68.165321,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed ,Haberi ,Haberi ,Aijaz abad ,26.4650229,68.1912008,,SAFCO,
Shaheed Benazir Abad,Kazi Ahmed,Saeed Khan,Kaka,Sukh pur,26.4392407,67.9705807,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed ,Haberi ,Meer rukan ,Mohammad idress,26.4396267,68.1056083,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed ,Haberi ,Meer rukan ,Gul Mohammad lashri ,26.4489892,68.1149197,,SAFCO,
Shaheed Benazir Abad,Qazi Ahmed ,Haberi ,Meer rukan ,Ghulam hussain rind ,26.442795,68.1074433,,SAFCO,
